罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,上瀬谷町,2019-08-21,20,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,東野,2019-03-16,21,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,竹村町,2019-03-11,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,竹村町,2019-03-11,22,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,竹村町,2019-03-22,18,,施錠せず,なし
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷１丁目,2019-04-28,17,,施錠せず,なし
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷１丁目,2019-04-30,22,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷２丁目,2019-02-04,10,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,瀬谷,北新,141143,神奈川県,横浜市瀬谷区,下瀬谷３丁目,2019-08-18,16,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,栄,田谷,141151,神奈川県,横浜市栄区,田谷町,2019-01-19,19,,施錠せず,なし
窃盗,車上ねらい,栄,元大橋,141151,神奈川県,横浜市栄区,元大橋１丁目,2019-02-11,16,,施錠せず,なし
窃盗,車上ねらい,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2019-07-16,20,,施錠せず,あり
窃盗,車上ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,梅が丘,2019-01-10,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,藤が丘２丁目,2019-08-31,17,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,青葉,あざみ野駅前,141178,神奈川県,横浜市青葉区,新石川１丁目,2019-02-15,18,,施錠せず,なし
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2019-03-12,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,恩田町,2019-08-18,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-07-18,08,,施錠せず,なし
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,高山,2019-03-27,18,,施錠せず,なし
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南４丁目,2019-03-12,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,すみれが丘,2019-07-15,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,中川１丁目,2019-03-12,21,,施錠せず,なし
窃盗,車上ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,折本町,2019-10-18,19,その他,施錠せず,なし
窃盗,車上ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,川向町,2019-06-17,16,,施錠せず,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,加賀原２丁目,2019-01-10,07,,施錠せず,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-05-07,07,,施錠せず,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-05-13,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,見花山,2019-03-27,22,,施錠せず,なし
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,勝田南１丁目,2019-03-28,18,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,勝田南２丁目,2019-03-06,17,,施錠せず,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,牛久保東１丁目,2019-03-19,04,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,勝田町,2019-03-26,04,,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田１丁目,2019-12-14,13,,施錠せず,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕１丁目,2019-03-05,00,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2019-02-24,16,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2019-03-04,21,,施錠せず,なし
窃盗,車上ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,片平４丁目,2018-12-16,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,上麻生５丁目,2019-06-16,20,,施錠せず,なし
窃盗,車上ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,上麻生６丁目,2019-07-12,11,,施錠せず,あり
窃盗,車上ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,王禅寺西８丁目,2019-04-07,16,,施錠せず,なし
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,貝塚２丁目,2019-02-23,10,,施錠せず,なし
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田１丁目,2019-02-21,17,,施錠せず,なし
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田１丁目,2019-02-22,03,その他,施錠せず,なし
窃盗,車上ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島上町,2019-08-23,19,,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,元木１丁目,2019-02-21,18,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通１丁目,2019-03-05,18,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,田島町,2019-04-24,20,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町１丁目,2019-10-10,22,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2018-12-19,13,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,観音２丁目,2019-03-24,21,,施錠せず,なし
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,塩浜２丁目,2019-07-13,02,その他,施錠せず,なし
窃盗,車上ねらい,中原,上平間,141330,神奈川県,川崎市中原区,上平間,2019-03-11,18,,施錠せず,なし
窃盗,車上ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中６丁目,2019-05-03,12,,施錠せず,なし
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,下作延２丁目,2019-01-10,22,,施錠せず,なし
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口１丁目,2019-07-12,10,,施錠せず,なし
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,下野毛３丁目,2019-04-12,18,,施錠せず,なし
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,二子４丁目,2019-07-03,01,,施錠せず,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,新作４丁目,2019-03-11,20,,施錠せず,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長３丁目,2019-01-11,00,,施錠せず,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長３丁目,2019-01-31,23,,施錠せず,なし
窃盗,車上ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,溝口６丁目,2018-12-29,19,,施錠せず,なし
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸,2019-05-22,23,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2019-03-20,12,,施錠せず,なし
窃盗,車上ねらい,多摩,読売ランド駅前,141356,神奈川県,川崎市多摩区,西生田３丁目,2019-09-23,23,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,柳町,2019-12-02,07,,施錠せず,なし
窃盗,車上ねらい,幸,塚越,141321,神奈川県,川崎市幸区,塚越２丁目,2019-03-11,10,,施錠せず,なし
窃盗,車上ねらい,幸,塚越,141321,神奈川県,川崎市幸区,戸手本町２丁目,2019-07-18,12,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向仲野町,2019-02-07,02,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向町,2019-09-21,20,その他,施錠せず,なし
窃盗,車上ねらい,幸,古市場,141321,神奈川県,川崎市幸区,古市場１丁目,2019-02-21,16,,施錠せず,なし
窃盗,車上ねらい,幸,下平間,141321,神奈川県,川崎市幸区,下平間,2019-09-21,19,,施錠せず,なし
窃盗,車上ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,北加瀬１丁目,2019-11-24,12,,施錠せず,なし
窃盗,車上ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,宮崎,2019-02-07,17,,施錠せず,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-06-26,12,,施錠せず,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平５丁目,2019-07-05,21,,施錠せず,なし
窃盗,車上ねらい,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋１丁目,2019-07-12,08,,施錠せず,あり
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,,2019-11-01,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-07-20,19,,施錠せず,なし
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-08-31,20,,施錠せず,なし
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-09-12,17,,施錠せず,なし
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬４丁目,2019-03-01,13,,施錠せず,なし
窃盗,車上ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町３丁目,2019-07-21,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町２丁目,2019-07-12,15,,施錠せず,なし
窃盗,車上ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,衣笠栄町３丁目,2019-06-16,21,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部３丁目,2019-12-01,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部５丁目,2019-06-15,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,横須賀,武,142018,神奈川県,横須賀市,武４丁目,2019-10-06,10,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,田浦,浦郷町,142018,神奈川県,横須賀市,夏島町,2019-12-08,18,,施錠せず,あり
窃盗,車上ねらい,浦賀,浦賀港,142018,神奈川県,横須賀市,浦上台３丁目,2019-10-05,03,,施錠せず,あり
窃盗,車上ねらい,浦賀,久里浜,142018,神奈川県,横須賀市,内川１丁目,2019-04-27,19,その他,施錠せず,あり
窃盗,車上ねらい,浦賀,久里浜,142018,神奈川県,横須賀市,長沢１丁目,2019-07-28,20,,施錠せず,なし
窃盗,車上ねらい,浦賀,長沢,142018,神奈川県,横須賀市,長沢１丁目,2019-07-28,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行７丁目,2019-10-23,16,,施錠せず,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,白旗２丁目,2019-02-08,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,白旗４丁目,2019-02-08,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2019-06-09,15,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2019-02-08,20,,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2019-12-19,23,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2019-03-13,20,,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台３丁目,2019-01-17,17,,施錠せず,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町２丁目,2019-12-13,00,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-01-25,20,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-07-20,23,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-01-30,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,今田,2019-05-29,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,2019-01-17,18,,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,2019-01-30,17,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台７丁目,2019-08-10,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,三崎,初声,142107,神奈川県,三浦市,初声町和田,2019-07-28,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,逗子,沼間,142085,神奈川県,逗子市,沼間３丁目,2019-06-20,15,その他,施錠せず,あり
窃盗,車上ねらい,逗子,沼間,142085,神奈川県,逗子市,沼間５丁目,2019-07-11,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,逗子,新逗子駅前,142085,神奈川県,逗子市,逗子５丁目,2019-05-18,09,,施錠せず,あり
窃盗,車上ねらい,逗子,小坪,142085,神奈川県,逗子市,小坪７丁目,2019-10-19,23,,施錠せず,なし
窃盗,車上ねらい,鎌倉,稲村ガ崎,142042,神奈川県,鎌倉市,極楽寺１丁目,2019-04-22,14,,施錠せず,なし
窃盗,車上ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,岩瀬,2019-09-09,21,その他,施錠せず,なし
窃盗,車上ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,大船３丁目,2019-01-08,19,,施錠せず,なし
窃盗,車上ねらい,大船,大船駅前,142042,神奈川県,鎌倉市,山ノ内,2019-06-29,15,,施錠せず,あり
窃盗,車上ねらい,大船,玉縄,142042,神奈川県,鎌倉市,植木,2019-01-22,04,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,大船,玉縄,142042,神奈川県,鎌倉市,岡本２丁目,2019-06-29,16,,施錠せず,あり
窃盗,車上ねらい,大船,台,142042,神奈川県,鎌倉市,台５丁目,2019-01-08,20,,施錠せず,なし
窃盗,車上ねらい,大船,台,142042,神奈川県,鎌倉市,山崎,2019-02-10,19,,施錠せず,なし
窃盗,車上ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,朝日町,2019-01-20,03,,施錠せず,なし
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明４丁目,2019-09-02,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明４丁目,2019-12-26,15,,施錠せず,なし
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,本町３丁目,2019-01-15,18,,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2019-10-28,12,,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂新町１丁目,2019-05-18,14,,施錠せず,なし
窃盗,車上ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,鵠沼海岸４丁目,2019-05-19,23,,施錠せず,なし
窃盗,車上ねらい,藤沢,石上,142051,神奈川県,藤沢市,鵠沼東,2019-01-19,18,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,高谷,2019-01-21,22,,施錠せず,なし
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺１丁目,2019-04-16,18,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,大鋸３丁目,2019-05-19,12,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,今宿,2019-06-07,22,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,浜見平,142077,神奈川県,茅ヶ崎市,南湖２丁目,2018-12-29,17,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,松林１丁目,2019-09-01,14,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,香川３丁目,2019-02-25,21,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,高田２丁目,2019-08-10,19,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,高田５丁目,2019-07-16,11,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,岡田,143219,神奈川県,寒川町,岡田７丁目,2019-02-19,17,,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,2019-09-09,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,堤,2019-09-21,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,大曲１丁目,2019-02-25,17,,施錠せず,なし
窃盗,車上ねらい,平塚,西仲町,142034,神奈川県,平塚市,上平塚,2019-04-27,12,,施錠せず,あり
窃盗,車上ねらい,平塚,追分,142034,神奈川県,平塚市,諏訪町,2019-02-11,14,,施錠せず,なし
窃盗,車上ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮１丁目,2019-02-11,19,その他,施錠せず,なし
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,御殿４丁目,2019-05-03,00,,施錠せず,なし
窃盗,車上ねらい,平塚,金目,142034,神奈川県,平塚市,真田４丁目,2019-08-31,17,,施錠せず,なし
窃盗,車上ねらい,平塚,旭,142034,神奈川県,平塚市,万田,2019-01-19,20,,施錠せず,なし
窃盗,車上ねらい,平塚,根坂間,142034,神奈川県,平塚市,徳延,2019-07-28,11,,施錠せず,なし
窃盗,車上ねらい,平塚,岡崎,142034,神奈川県,平塚市,ふじみ野１丁目,2019-02-21,14,,施錠せず,なし
窃盗,車上ねらい,平塚,岡崎,142034,神奈川県,平塚市,ふじみ野２丁目,2019-02-21,17,,施錠せず,なし
窃盗,車上ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-02-23,12,,施錠せず,なし
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,西真土３丁目,2019-04-12,20,,施錠せず,なし
窃盗,車上ねらい,大磯,二宮駅前,143421,神奈川県,二宮町,二宮,2018-12-31,18,,施錠せず,なし
窃盗,車上ねらい,大磯,元町,143421,神奈川県,二宮町,二宮,2018-12-31,06,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,大磯,元町,143421,神奈川県,二宮町,二宮,2018-12-31,12,,施錠せず,なし
窃盗,車上ねらい,大磯,山西,143421,神奈川県,二宮町,山西,2019-09-06,12,,施錠せず,なし
窃盗,車上ねらい,小田原,小田原駅東口,142069,神奈川県,小田原市,栄町１丁目,2019-01-15,01,,施錠せず,なし
窃盗,車上ねらい,小田原,足柄,142069,神奈川県,小田原市,扇町５丁目,2019-01-14,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,小田原,酒匂,142069,神奈川県,小田原市,小八幡３丁目,2019-04-22,23,,施錠せず,なし
窃盗,車上ねらい,小田原,酒匂,142069,神奈川県,小田原市,南鴨宮３丁目,2019-04-12,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津１丁目,2019-08-20,19,その他,施錠せず,なし
窃盗,車上ねらい,小田原,東町,142069,神奈川県,小田原市,東町５丁目,2019-04-12,19,,施錠せず,なし
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,飯田岡,2019-11-19,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,飯田岡,2019-12-05,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,堀之内,2019-11-11,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,小田原,湯本,143821,神奈川県,箱根町,湯本,2019-01-14,22,,施錠せず,なし
窃盗,車上ねらい,小田原,湯河原,143847,神奈川県,湯河原町,中央５丁目,2019-12-11,19,,施錠せず,なし
窃盗,車上ねらい,小田原,板橋,142069,神奈川県,小田原市,板橋,2019-04-12,20,,施錠せず,なし
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,飯泉,2019-01-14,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,飯泉,2019-01-14,18,,施錠せず,なし
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,成田,2019-01-13,13,その他,施錠せず,なし
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,成田,2019-01-14,14,,施錠せず,あり
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,成田,2019-01-14,17,,施錠せず,なし
窃盗,車上ねらい,小田原,根府川,142069,神奈川県,小田原市,根府川,2019-01-19,05,その他,施錠せず,なし
窃盗,車上ねらい,松田,新松田駅前,143634,神奈川県,松田町,松田惣領,2019-01-14,18,,施錠せず,なし
窃盗,車上ねらい,松田,金田,143626,神奈川県,大井町,金子,2019-11-04,22,,施錠せず,なし
窃盗,車上ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2019-12-11,14,その他,施錠せず,なし
窃盗,車上ねらい,松田,中村,143618,神奈川県,中井町,岩倉,2019-02-11,17,その他,施錠せず,なし
