罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻,2019-06-19,21,,施錠せず,あり
窃盗,車上ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,北矢名,2019-07-08,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,2019-02-06,18,,施錠せず,なし
窃盗,車上ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名３丁目,2019-05-11,19,,施錠せず,あり
窃盗,車上ねらい,秦野,戸川,142115,神奈川県,秦野市,戸川,2019-12-09,06,,施錠せず,あり
窃盗,車上ねらい,秦野,南矢名,142115,神奈川県,秦野市,南矢名,2019-07-04,03,,施錠せず,あり
窃盗,車上ねらい,秦野,南が丘,142115,神奈川県,秦野市,西大竹,2019-09-28,01,その他,施錠せず,なし
窃盗,車上ねらい,秦野,桜町,142115,神奈川県,秦野市,平沢,2019-01-27,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,池端,2019-09-30,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,伊勢原１丁目,2018-12-31,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,板戸,2019-09-21,21,,施錠せず,あり
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,下糟屋,2019-03-11,11,,施錠せず,あり
窃盗,車上ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,下平間,2019-12-22,03,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森,2019-08-11,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森２丁目,2019-07-24,17,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森３丁目,2019-05-09,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,上粕屋,2019-06-25,15,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,伊勢原,大田,142140,神奈川県,伊勢原市,小稲葉,2019-10-22,22,,施錠せず,あり
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,寿町２丁目,2019-04-18,22,,施錠せず,あり
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,中町３丁目,2019-05-03,00,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,東町,2019-03-07,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,林５丁目,2019-07-27,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,厚木,妻田,142123,神奈川県,厚木市,及川,2018-01-09,22,,施錠せず,あり
窃盗,車上ねらい,厚木,酒井,142123,神奈川県,厚木市,酒井,2019-02-02,07,,施錠せず,あり
窃盗,車上ねらい,厚木,酒井,142123,神奈川県,厚木市,戸田,2019-02-05,06,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,厚木,酒井,142123,神奈川県,厚木市,長沼,2019-06-29,17,その他,施錠せず,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,下依知３丁目,2019-02-23,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,中依知,2019-01-25,19,その他,施錠せず,なし
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2019-01-24,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2019-08-20,10,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,厚木,中津,144011,神奈川県,愛川町,八菅山,2019-06-12,05,,施錠せず,なし
窃盗,車上ねらい,厚木,三田,142123,神奈川県,厚木市,三田,2019-09-21,19,,施錠せず,なし
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2019-09-30,17,,施錠せず,あり
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2019-10-02,10,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,厚木,煤ケ谷,144029,神奈川県,清川村,煤ヶ谷,2018-03-20,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町５丁目,2019-11-22,18,,施錠せず,なし
窃盗,車上ねらい,厚木,旭町,142123,神奈川県,厚木市,泉町,2019-08-31,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝,2019-01-24,11,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝,2019-04-12,17,,施錠せず,なし
窃盗,車上ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝,2019-07-13,23,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝１丁目,2019-04-13,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝４丁目,2019-10-15,17,,施錠せず,なし
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,光が丘３丁目,2018-09-03,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘１丁目,2019-11-02,14,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘１丁目,2019-11-02,14,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘４丁目,2019-03-20,13,その他,施錠せず,あり
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,緑が丘２丁目,2018-09-07,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,東淵野辺１丁目,2018-09-10,21,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺２丁目,2019-01-11,08,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺２丁目,2019-09-23,17,その他,施錠せず,あり
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺本町２丁目,2018-09-08,13,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺本町３丁目,2018-09-15,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺本町５丁目,2018-09-09,22,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺本町５丁目,2018-09-15,19,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,共和１丁目,2019-12-08,23,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,共和４丁目,2019-10-28,23,,施錠せず,あり
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,相模原１丁目,2019-08-14,22,,施錠せず,なし
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,相模原４丁目,2019-03-26,10,その他,施錠せず,なし
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,宮下２丁目,2019-04-08,09,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,宮下本町１丁目,2019-12-18,22,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,相生１丁目,2018-09-25,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,青葉３丁目,2017-03-12,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,青葉３丁目,2019-11-03,09,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,高根２丁目,2019-11-02,19,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,並木１丁目,2019-10-13,14,,施錠せず,なし
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,並木４丁目,2018-09-21,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,由野台１丁目,2019-10-03,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原,田名,141526,神奈川県,相模原市中央区,水郷田名１丁目,2019-01-14,12,その他,施錠せず,あり
窃盗,車上ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2019-01-23,21,,施錠せず,なし
窃盗,車上ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2019-07-05,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2019-09-22,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田１丁目,2019-07-28,18,その他,施錠せず,あり
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田１丁目,2019-12-04,18,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田３丁目,2019-12-20,19,,施錠せず,あり
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,中野,2019-11-08,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,中野,2019-11-11,00,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,中野,2019-11-15,03,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,原宿南１丁目,2019-05-19,12,,施錠せず,なし
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,又野,2019-11-26,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,津久井,根小屋,141518,神奈川県,相模原市緑区,長竹,2019-10-04,16,,施錠せず,あり
窃盗,車上ねらい,津久井,内郷,141518,神奈川県,相模原市緑区,若柳,2019-07-31,08,その他,施錠せず,あり
窃盗,車上ねらい,津久井,内郷,141518,神奈川県,相模原市緑区,若柳,2019-10-27,16,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,津久井,千木良,141518,神奈川県,相模原市緑区,千木良,2019-09-30,06,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,津久井,日連,141518,神奈川県,相模原市緑区,名倉,2019-05-29,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台４丁目,2018-09-14,19,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台７丁目,2018-08-29,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原南,大野,141534,神奈川県,相模原市南区,西大沼２丁目,2018-09-30,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原南,大野,141534,神奈川県,相模原市南区,東大沼２丁目,2018-09-12,23,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原南,南大野,141534,神奈川県,相模原市南区,相模台２丁目,2019-09-28,12,,施錠せず,なし
窃盗,車上ねらい,相模原南,南大野,141534,神奈川県,相模原市南区,相模台２丁目,2019-11-01,07,,施錠せず,なし
窃盗,車上ねらい,相模原南,南大野,141534,神奈川県,相模原市南区,南台３丁目,2019-07-19,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野３丁目,2019-08-13,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原南,東林間,141534,神奈川県,相模原市南区,上鶴間６丁目,2019-01-23,12,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原南,東林間,141534,神奈川県,相模原市南区,東林間４丁目,2019-06-06,16,,施錠せず,なし
窃盗,車上ねらい,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台５丁目,2019-05-25,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台７丁目,2019-09-04,13,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原南,大沼,141534,神奈川県,相模原市南区,若松５丁目,2018-09-27,19,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間２丁目,2019-04-29,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間８丁目,2019-03-30,15,,施錠せず,なし
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町３丁目,2019-05-25,11,,施錠せず,なし
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2019-01-20,18,,施錠せず,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2019-05-09,20,,施錠せず,なし
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2019-03-16,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2019-10-17,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2019-03-03,13,その他,施錠せず,あり
窃盗,車上ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,当麻,2018-08-20,11,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,座間,相武台前,142166,神奈川県,座間市,相武台３丁目,2019-11-02,13,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,小松原１丁目,2019-05-27,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,小松原１丁目,2019-11-10,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘１丁目,2019-06-18,11,,施錠せず,なし
窃盗,車上ねらい,座間,栗原,142166,神奈川県,座間市,南栗原４丁目,2019-01-25,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,座間,ひばりが丘,142166,神奈川県,座間市,小松原２丁目,2019-09-17,09,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,座間,ひばりが丘,142166,神奈川県,座間市,東原２丁目,2019-09-14,01,,施錠せず,なし
窃盗,車上ねらい,座間,ひばりが丘,142166,神奈川県,座間市,東原３丁目,2019-04-26,12,,施錠せず,なし
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,,2019-02-15,10,,施錠せず,あり
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,,2019-08-18,13,,施錠せず,あり
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,,2019-09-16,12,,施錠せず,あり
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,入谷１丁目,2019-04-30,02,,施錠せず,あり
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,入谷１丁目,2019-06-08,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,立野台３丁目,2019-03-23,03,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,望地１丁目,2019-09-03,01,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分南１丁目,2019-08-16,09,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分南４丁目,2019-08-26,06,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,中央１丁目,2019-04-10,16,,施錠せず,あり
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,中央２丁目,2019-07-15,09,,施錠せず,なし
窃盗,車上ねらい,海老名,海西,142158,神奈川県,海老名市,上郷１丁目,2019-04-23,08,その他,施錠せず,あり
窃盗,車上ねらい,海老名,海西,142158,神奈川県,海老名市,河原口,2019-05-06,15,,施錠せず,あり
窃盗,車上ねらい,海老名,海西,142158,神奈川県,海老名市,扇町,2019-05-01,14,,施錠せず,あり
窃盗,車上ねらい,海老名,国分寺台,142158,神奈川県,海老名市,国分寺台３丁目,2019-10-19,20,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,海老名,国分寺台,142158,神奈川県,海老名市,大谷北４丁目,2019-05-05,23,,施錠せず,なし
窃盗,車上ねらい,海老名,国分寺台,142158,神奈川県,海老名市,大谷南５丁目,2019-08-28,16,その他,施錠せず,あり
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,門沢橋３丁目,2019-10-20,00,その他,施錠せず,なし
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,門沢橋５丁目,2019-08-09,06,その他,施錠せず,なし
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,門沢橋６丁目,2019-08-08,13,その他,施錠せず,あり
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,社家,2019-08-29,15,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,中野１丁目,2019-11-05,20,その他,施錠せず,あり
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,本郷,2019-11-15,14,,施錠せず,なし
窃盗,車上ねらい,海老名,さがみ野駅前,142158,神奈川県,海老名市,東柏ケ谷２丁目,2019-09-13,20,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,海老名,さがみ野駅前,142158,神奈川県,海老名市,東柏ケ谷６丁目,2019-06-29,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,西橋本５丁目,2019-01-25,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本３丁目,2019-01-31,11,,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本３丁目,2019-09-29,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本３丁目,2019-11-19,15,,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本５丁目,2019-12-27,11,その他,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本７丁目,2019-03-24,08,,施錠せず,あり
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,東橋本３丁目,2019-01-14,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,東橋本３丁目,2019-07-09,20,,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-08-25,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-08-31,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-09-05,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2019-09-15,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,西橋本１丁目,2019-03-21,16,,施錠せず,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,相原４丁目,2019-01-21,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,相原４丁目,2019-06-26,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松３丁目,2019-01-16,12,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松３丁目,2019-01-29,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松３丁目,2019-06-01,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松３丁目,2019-06-26,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松３丁目,2019-08-07,19,,施錠せず,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松４丁目,2018-03-01,00,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,二本松４丁目,2019-10-05,06,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,上九沢,2019-03-02,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,上九沢,2019-05-08,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2018-07-24,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2018-10-02,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2018-11-20,13,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2018-11-25,19,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2019-03-08,18,,施錠せず,なし
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2019-05-15,19,,施錠せず,なし
窃盗,車上ねらい,相模原北,大島,141518,神奈川県,相模原市緑区,大島,2018-10-31,14,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原北,大島,141518,神奈川県,相模原市緑区,大島,2018-10-31,19,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,相模原北,大島,141518,神奈川県,相模原市緑区,大島,2019-03-23,09,その他,施錠せず,なし
窃盗,車上ねらい,相模原北,大島,141518,神奈川県,相模原市緑区,大島,2019-07-29,18,,施錠せず,なし
